name,id
The Unguided,3540325571
U.D.O.,342
Uada,3540409911
Ufomammut,27168
Ulcerate,4861
Ulver,1208
UnSun,3540263663
Unanimated,3034
Unaussprechlichen Kulten,6491
Uncanny,9667
Uncle Acid and the Deadbeats,3540329522
Undergang,3540287330
Underoath,98854
Unearth,5269
Unexpect,302
Ungod,4829
Unholy,3533
Unisonic,3540340579
Unleash the Archers,3540277256
Unleashed,359
Urfaust,19596
Urgehal,4312
Usurper,499
