name,id
Jag Panzer,548
Jeff Loomis,3540261257
Jesu,21392
Jig-Ai,63996
Job for a Cowboy,42638
Jon Oliva's Pain,26265
Jorn,3100
Joyless,1092
Judas Iscariot,915
Judas Priest,97
Judicator,3540354213
Jumalhämärä,11126
Jungle Rot,1094
Jute Gyte,3540308568
